代號,更新日期,名稱,市場別,產業別,實收資本額,發行股數
3191,2026-09-06,雲嘉南科技股份有限公司,上櫃,電子零組件,435973810,43597381
3205,2026-09-06,佰研生化科技股份有限公司,上櫃,生技醫療業,675456310,67545631
3206,2026-09-06,志豐電子股份有限公司,上櫃,電子零組件,589166210,58916621
3207,2026-09-06,耀勝電子股份有限公司,上櫃,電子零組件,664221240,66422124
3209,2026-09-06,全科科技股份有限公司,上市,電子通路業,2353911890,235391189
3211,2026-09-06,順達科技股份有限公司,上櫃,電腦及週邊,1543050210,154305021
3213,2026-09-06,茂訊電腦股份有限公司,上櫃,電腦及週邊,586855470,58685547
3217,2026-09-06,優群科技股份有限公司,上櫃,電子零組件,901042030,90104203
3218,2026-09-06,大學光學科技股份有限公司,上櫃,生技醫療業,847248990,84724899
3219,2026-09-06,倚強科技股份有限公司,上櫃,其他電子業,717808800,71780880
3221,2026-09-06,台灣嘉碩科技股份有限公司,上櫃,通信網路業,1049892100,104989210
3224,2026-09-06,三顧股份有限公司,上櫃,電子通路業,781726480,78172648
3226,2026-09-06,龍鋒科技股份有限公司,上櫃,電機機械,644305730,64430573
3227,2026-09-06,原相科技股份有限公司,上櫃,半導體業,1519128420,151912842
3228,2026-09-06,金麗科技股份有限公司,上櫃,半導體業,719374950,71937495
3229,2026-09-06,晟鈦股份有限公司,上市,電子零組件,642630000,64263000
3230,2026-09-06,錦明實業股份有限公司,上櫃,光電業,860109000,86010900
3231,2026-09-06,緯創資通股份有限公司,上市,電腦及週邊,31800522500,3180052250
3232,2026-09-06,昱捷股份有限公司,上櫃,電子通路業,465678650,46567865
3234,2026-09-06,光環科技股份有限公司,上櫃,通信網路業,1114746920,111474692
3236,2026-09-06,千如電機工業股份有限公司,上櫃,電子零組件,1050006130,105000613
3252,2026-09-06,海灣國際開發(股)公司,上櫃,觀光餐旅,501957540,50195754
3257,2026-09-06,虹冠電子工業股份有限公司,上市,半導體業,798235900,79823590
3259,2026-09-06,鑫創科技股份有限公司,上櫃,半導體業,729659340,72965934
3260,2026-09-06,威剛科技股份有限公司,上櫃,半導體業,3364634180,336463418
3264,2026-09-06,欣銓科技股份有限公司,上櫃,半導體業,4901700760,490170076
3265,2026-09-06,台星科股份有限公司,上櫃,半導體業,1362616590,136261659
3266,2026-09-06,昇陽建設企業股份有限公司,上市,建材營造,3523143090,352314309
3268,2026-09-06,海德威電子工業股份有限公司,上櫃,半導體業,347207960,34720796
3272,2026-09-06,東碩資訊股份有限公司,上櫃,電腦及週邊,611767890,61176789
3276,2026-09-06,宇環科技股份有限公司,上櫃,電子零組件,697126660,69712666
3284,2026-09-06,太普高精密影像股份有限公司,上櫃,其他,1084824730,108482473
3285,2026-09-06,微端科技股份有限公司,上櫃,其他電子業,427353240,42735324
3287,2026-09-06,廣寰科技股份有限公司,上櫃,電腦及週邊,439704830,43970483
3288,2026-09-06,點晶科技股份有限公司,上櫃,電子零組件,163800000,16380000
3289,2026-09-06,宜特科技股份有限公司,上櫃,其他電子業,867463710,86746371
3290,2026-09-06,東浦精密光電股份有限公司,上櫃,電子零組件,902150340,90215034
3293,2026-09-06,鈊象電子股份有限公司,上櫃,文化創意業,2818015600,281801560
3294,2026-09-06,英濟股份有限公司,上櫃,電子零組件,1320159190,132015919
3296,2026-09-06,勝德國際研發股份有限公司,上市,電子零組件,967244500,96724450
3297,2026-09-06,杭特電子股份有限公司,上櫃,光電業,360494450,36049445
3303,2026-09-06,岱稜科技股份有限公司,上櫃,其他電子業,947906070,94790607
3305,2026-09-06,昇貿科技股份有限公司,上市,其他電子業,1433739740,143373974
3306,2026-09-06,鼎天國際股份有限公司,上櫃,通信網路業,506077020,50607702
3308,2026-09-06,聯德電子股份有限公司,上市,電子零組件,600000000,60000000
3310,2026-09-06,佳穎精密企業股份有限公司,上櫃,電子零組件,749484020,74948402
3311,2026-09-06,閎暉實業股份有限公司,上市,通信網路業,1000000000,100000000
3312,2026-09-06,弘憶國際股份有限公司,上市,電子通路業,1826268150,182626815
3313,2026-09-06,斐成開發科技股份有限公司,上櫃,建材營造,2211338310,221133831
3317,2026-09-06,尼克森微電子股份有限公司,上櫃,半導體業,900000000,90000000
3321,2026-09-06,同泰電子科技股份有限公司,上市,電子零組件,861137690,86113769
3322,2026-09-06,建舜電子製造股份有限公司,上櫃,電子零組件,1375821570,137582157
3323,2026-09-06,加百裕工業股份有限公司,上櫃,電腦及週邊,995933850,99593385
3324,2026-09-06,雙鴻科技股份有限公司,上櫃,其他電子業,930768370,93076837
3325,2026-09-06,旭品科技股份有限公司,上櫃,電腦及週邊,1101686100,110168610
3332,2026-09-06,幸康電子股份有限公司,上櫃,電子零組件,481042460,48104246
3338,2026-09-06,泰碩電子股份有限公司,上市,電子零組件,879081410,87908141
3339,2026-09-06,泰谷光電科技股份有限公司,上櫃,光電業,665683000,66568300
3346,2026-09-06,麗清科技股份有限公司,上市,汽車工業,1212283520,121228352
3349,2026-09-06,寶德科技股份有限公司,上櫃,電腦及週邊,478216480,47821648
3354,2026-09-06,律勝科技股份有限公司,上櫃,電子零組件,701124260,70112426
3356,2026-09-06,奇偶科技股份有限公司,上市,光電業,685504220,68550422
3357,2026-09-06,西北臺慶科技股份有限公司,上櫃,電子零組件,1149369710,114936971
3360,2026-09-06,尚立股份有限公司,上櫃,電子通路業,764022440,76402244
3362,2026-09-06,先進光電科技股份有限公司,上櫃,光電業,1474454750,147445475
3363,2026-09-06,上詮光纖通信股份有限公司,上櫃,通信網路業,1136405670,113640567
3372,2026-09-06,台灣典範半導體股份有限公司,上櫃,半導體業,2353240000,235324000
3373,2026-09-06,熱映光電股份有限公司,上櫃,其他電子業,476187820,47618782
3374,2026-09-06,精材科技股份有限公司,上櫃,半導體業,2713643160,271364316
3376,2026-09-06,新日興股份有限公司,上市,電子零組件,1957638220,195763822
3379,2026-09-06,彬台科技股份有限公司,上櫃,電機機械,380417480,38041748
3380,2026-09-06,明泰科技股份有限公司,上市,通信網路業,5417184600,541718460
3388,2026-09-06,崇越電通股份有限公司,上櫃,電子零組件,740655420,74065542
3390,2026-09-06,旭軟電子科技股份有限公司,上櫃,電子零組件,793296590,79329659
3402,2026-09-06,漢科系統科技股份有限公司,上櫃,其他電子業,730476920,73047692
3406,2026-09-06,玉晶光電股份有限公司,上市,光電業,1127430630,112743063
3413,2026-09-06,京鼎精密科技股份有限公司,上市,半導體業,1107622800,110762280
3416,2026-09-06,融程電訊股份有限公司,上市,電腦及週邊,804961290,80496129
3419,2026-09-06,譁裕實業股份有限公司,上市,通信網路業,1204804170,120480417
3430,2026-09-06,奇鈦科技股份有限公司,上櫃,化學工業,337160850,33716085
3432,2026-09-06,台端興業股份有限公司,上市,電子零組件,422300000,42230000
3434,2026-09-06,哲固資訊科技股份有限公司,上櫃,光電業,357547400,35754740
3437,2026-09-06,榮創能源科技股份有限公司,上市,光電業,1445480000,144548000
3438,2026-09-06,台灣類比科技股份有限公司,上櫃,半導體業,471658150,47165815
3441,2026-09-06,聯一光電股份有限公司,上櫃,光電業,400399200,40039920
3443,2026-09-06,創意電子股份有限公司,上市,半導體業,1340119110,134011911
3444,2026-09-06,利機企業股份有限公司,上櫃,電子通路業,449968770,44996877
3447,2026-09-06,展達通訊股份有限公司,上市,通信網路業,774491200,77449120
3450,2026-09-06,聯鈞光電股份有限公司,上市,半導體業,1456813820,145681382
3455,2026-09-06,由田新技股份有限公司,上櫃,光電業,598507500,59850750
3465,2026-09-06,進泰電子科技股份有限公司,上櫃,其他電子業,423298620,42329862
3466,2026-09-06,德晉科技股份有限公司,上櫃,通信網路業,778920730,77892073
3467,2026-09-06,台灣精材股份有限公司,上櫃,半導體業,311065690,31106569
3479,2026-09-06,安勤科技股份有限公司,上櫃,電腦及週邊,726301640,72630164
3481,2026-09-06,群創光電股份有限公司,上市,光電業,79891973370,7989197337
3483,2026-09-06,力致科技股份有限公司,上櫃,電腦及週邊,990492570,99049257
3484,2026-09-06,崧騰企業股份有限公司,上櫃,電子零組件,788281890,78828189
3485,2026-09-06,敘(余+卜+又)豐企業股份有限公司,上櫃,電子零組件,385008500,38500850
3489,2026-09-06,森寶開發股份有限公司,上櫃,建材營造,904521550,90452155
3490,2026-09-06,單井工業股份有限公司,上櫃,光電業,550064350,55006435
3491,2026-09-06,昇達科技股份有限公司,上櫃,通信網路業,688051250,68805125
3492,2026-09-06,長盛科技股份有限公司,上櫃,電子零組件,355316000,35531600
3494,2026-09-06,誠研科技股份有限公司,上市,電腦及週邊,948000000,94800000
3498,2026-09-06,陽程科技股份有限公司,上櫃,其他電子業,612730080,61273008
3499,2026-09-06,環天世通科技股份有限公司,上櫃,通信網路業,549705960,54970596
3501,2026-09-06,維熹科技股份有限公司,上市,電子零組件,1182579270,118257927
3504,2026-09-06,揚明光學股份有限公司,上市,光電業,1140597850,114059785
3508,2026-09-06,位速科技股份有限公司,上櫃,其他電子業,1088667370,108866737
3511,2026-09-06,矽瑪科技股份有限公司,上櫃,電子零組件,799729450,79972945
3512,2026-09-06,皇龍開發股份有限公司,上櫃,建材營造,1130723720,113072372
3515,2026-09-06,華擎科技股份有限公司,上市,電腦及週邊,1235208890,123520889
3516,2026-09-06,亞帝歐光電股份有限公司,上櫃,光電業,595608740,59560874
3518,2026-09-06,柏騰科技股份有限公司,上市,其他電子業,1024672300,102467230
3520,2026-09-06,華盈電子股份有限公司,上櫃,電子零組件,688467780,68846778
3521,2026-09-06,台鋼建設事業股份有限公司,上櫃,建材營造,1857655520,185765552
3522,2026-09-06,御嵿國際股份有限公司,上櫃,觀光餐旅,1040962090,104096209
3523,2026-09-06,迎輝科技股份有限公司,上櫃,光電業,642578680,64257868
3526,2026-09-06,凡甲科技股份有限公司,上櫃,電子零組件,668394770,66839477
3527,2026-09-06,聚積科技股份有限公司,上櫃,半導體業,444451250,44445125
3528,2026-09-06,安馳科技股份有限公司,上市,電子通路業,666392160,66639216
3529,2026-09-06,力旺電子股份有限公司,上櫃,半導體業,746864920,74686492
3530,2026-09-06,晶相光電股份有限公司,上市,半導體業,774759000,77475900
3531,2026-09-06,先益電子工業股份有限公司,上櫃,光電業,611750110,61175011
3532,2026-09-06,台塑勝高科技股份有限公司,上市,半導體業,3878483000,387848300
3533,2026-09-06,嘉澤端子工業股份有限公司,上市,電子零組件,1125346910,112534691
3535,2026-09-06,晶彩科技股份有限公司,上市,光電業,790523560,79052356
3537,2026-09-06,堡達實業股份有限公司,上櫃,電子零組件,562429790,56242979
3540,2026-09-06,曜越科技股份有限公司,上櫃,電腦及週邊,844585480,84458548
3541,2026-09-06,西柏科技股份有限公司,上櫃,其他電子業,563491420,56349142
3543,2026-09-06,州巧科技股份有限公司,上市,光電業,1102631500,110263150
3545,2026-09-06,敦泰電子股份有限公司,上市,半導體業,2224113500,222411350
3546,2026-09-06,宇峻奧汀科技股份有限公司,上櫃,文化創意業,613486900,61348690
3548,2026-09-06,兆利科技工業股份有限公司,上櫃,電子零組件,682441750,68244175
3550,2026-09-06,聯穎科技股份有限公司,上市,電子零組件,1075500000,107550000
3551,2026-09-06,世禾科技股份有限公司,上櫃,綠能環保,622748900,62274890
3552,2026-09-06,同致電子企業股份有限公司,上櫃,其他電子業,979183340,97918334
3555,2026-09-06,博士旺創新股份有限公司,上櫃,半導體業,399987970,39998797
3556,2026-09-06,禾瑞亞科技股份有限公司,上櫃,半導體業,637028440,63702844
3557,2026-09-06,嘉威生活股份有限公司,上市,居家生活,843154350,84315435
3558,2026-09-06,神準科技股份有限公司,上櫃,通信網路業,590608810,59060881
3563,2026-09-06,牧德科技股份有限公司,上市,光電業,639608580,63960858
3564,2026-09-06,其陽科技股份有限公司,上櫃,通信網路業,591231000,59123100
3567,2026-09-06,逸昌科技股份有限公司,上櫃,半導體業,339540000,33954000
3570,2026-09-06,大塚資訊科技股份有限公司,上櫃,資訊服務業,170970000,17097000
3576,2026-09-06,聯合再生能源股份有限公司,上市,光電業,16277953750,1627795375
3577,2026-09-06,泓格科技股份有限公司,上櫃,電腦及週邊,639656530,63965653
3580,2026-09-06,友威科技股份有限公司,上櫃,其他電子業,394706570,39470657
3581,2026-09-06,博磊科技股份有限公司,上櫃,半導體業,510060000,51006000
3583,2026-09-06,辛耘企業股份有限公司,上市,半導體業,838586440,83858644
3587,2026-09-06,閎康科技股份有限公司,上櫃,其他電子業,693699880,69369988
3588,2026-09-06,通嘉科技股份有限公司,上市,半導體業,619911820,61991182
3591,2026-09-06,艾笛森光電股份有限公司,上市,光電業,1303868350,130386835
3592,2026-09-06,瑞鼎科技股份有限公司,上市,半導體業,758552260,75855226
3593,2026-09-06,力銘科技股份有限公司,上市,電子零組件,608254490,60825449
3594,2026-09-06,磐儀科技股份有限公司,上櫃,電腦及週邊,959483580,95948358
3596,2026-09-06,智易科技股份有限公司,上市,通信網路業,2203543210,220354321
3597,2026-09-06,映興電子股份有限公司,上櫃,電子零組件,392364400,39236440
3605,2026-09-06,宏致電子股份有限公司,上市,電子零組件,1746974410,174697441
3607,2026-09-06,谷崧精密工業股份有限公司,上市,電子零組件,1216622390,121662239
3609,2026-09-06,三一東林科技股份有限公司,上櫃,電子零組件,384193870,38419387
3611,2026-09-06,鼎翰科技股份有限公司,上櫃,電腦及週邊,475546340,47554634
3615,2026-09-06,安可光電股份有限公司,上櫃,光電業,684669760,68466976
3617,2026-09-06,碩天科技股份有限公司,上市,其他電子業,947620490,94762049
3622,2026-09-06,洋華光電股份有限公司,上市,光電業,1513276000,151327600
3623,2026-09-06,富晶通科技股份有限公司,上櫃,光電業,291859460,29185946
3624,2026-09-06,光頡科技股份有限公司,上櫃,電子零組件,1173408420,117340842
3625,2026-09-06,西勝國際股份有限公司,上櫃,電腦及週邊,581000000,58100000
3628,2026-09-06,盈正豫順電子股份有限公司,上櫃,其他電子業,450000000,45000000
3629,2026-09-06,地心引力股份有限公司,上櫃,文化創意業,329547820,32954782
3630,2026-09-06,新鉅科技股份有限公司,上櫃,光電業,2041918480,204191848
3631,2026-09-06,晟楠科技股份有限公司,上櫃,電子零組件,818209090,81820909
3632,2026-09-06,研勤科技股份有限公司,上櫃,通信網路業,220000000,22000000
3645,2026-09-06,達邁科技股份有限公司,上市,電子零組件,1367542070,136754207
3646,2026-09-06,艾恩特精密工業股份有限公司,上櫃,電子零組件,392973710,39297371
3652,2026-09-06,精聯電子股份有限公司,上市,電腦及週邊,750975000,75097500
3653,2026-09-06,健策精密工業股份有限公司,上市,電子零組件,1467328030,146732803
3661,2026-09-06,世芯電子股份有限公司,上市,半導體業,863051140,86305114
3663,2026-09-06,鑫科材料科技股份有限公司,上櫃,其他電子業,1084940740,108494074
3664,2026-09-06,安瑞科技股份有限公司,上櫃,通信網路業,759453770,75945377
3665,2026-09-06,貿聯控股(BizLink Holding Inc.),上市,其他電子業,1995784050,199578405
3666,2026-09-06,光耀科技股份有限公司,上櫃,光電業,1389498500,138949850
3669,2026-09-06,圓展科技股份有限公司,上市,通信網路業,929199500,92919950
3672,2026-09-06,康聯訊科技股份有限公司,上櫃,通信網路業,407903750,40790375
3673,2026-09-06,"TPK Holding Co., Ltd.",上市,光電業,4066637590,406663759
3675,2026-09-06,德微科技股份有限公司,上櫃,半導體業,530579230,53057923
3679,2026-09-06,新至陞科技股份有限公司,上市,電子零組件,630222290,63022229
3680,2026-09-06,家登精密工業股份有限公司,上櫃,半導體業,960926090,96092609
3684,2026-09-06,榮昌科技股份有限公司,上櫃,通信網路業,303047370,30304737
3685,2026-09-06,元創精密車業股份有限公司,上櫃,電機機械,795740000,79574000
3686,2026-09-06,達能科技股份有限公司,上市,半導體業,764951180,76495118
3687,2026-09-06,茂為歐買尬數位科技股份有限公司,上櫃,數位雲端,300608200,30060820
3689,2026-09-06,湧德電子股份有限公司,上櫃,電子零組件,893909910,89390991
3691,2026-09-06,碩禾電子材料股份有限公司,上櫃,光電業,918834200,91883420
3693,2026-09-06,營邦企業股份有限公司,上櫃,電腦及週邊,429906940,42990694
3694,2026-09-06,海華科技股份有限公司,上市,通信網路業,1548907080,154890708
3701,2026-09-06,大眾全球投資控股股份有限公司,上市,電腦及週邊,2366688830,236668883
3702,2026-09-06,大聯大控股股份有限公司,上市,電子通路業,16836206990,1683620699
3703,2026-09-06,欣陸投資控股股份有限公司,上市,建材營造,8232159800,823215980
3704,2026-09-06,合勤投資控股股份有限公司,上市,通信網路業,4154449700,415444970
3705,2026-09-06,永信國際投資控股股份有限公司,上市,生技醫療業,2664229830,266422983
3706,2026-09-06,神達控股股份有限公司,上市,電腦及週邊,13272124680,1327212468
3707,2026-09-06,漢磊科技股份有限公司,上櫃,半導體業,4004843530,400484353
3708,2026-09-06,上緯國際控股股份有限公司,上市,綠能環保,921053840,92105384
3709,2026-09-06,鑫聯大投資控股股份有限公司,上櫃,電腦及週邊,1455694500,145569450
3710,2026-09-06,連展投資控股股份有限公司,上櫃,電子零組件,1770867870,177086787
3711,2026-09-06,日月光投資控股股份有限公司,上市,半導體業,44705722820,4470572282
3712,2026-09-06,永崴投資控股股份有限公司,上市,電腦及週邊,2462421460,246242146
3713,2026-09-06,新晶投資控股股份有限公司,上櫃,綠能環保,880993800,88099380
3714,2026-09-06,富采控股股份有限公司,上市,光電業,7379404600,737940460
3715,2026-09-06,定穎投資控股股份有限公司,上市,電子零組件,2835745840,283574584
3716,2026-09-06,中化控股股份有限公司,上市,生技醫療業,1505792110,150579211
3717,2026-09-06,聯嘉光電投資控股股份有限公司,上市,汽車工業,2078454450,207845445
3718,2026-09-06,中光電投資控股股份有限公司,上櫃,光電業,3909811100,390981110
4102,2026-09-06,永日化學工業股份有限公司,上櫃,生技醫療業,423734430,42373443
4104,2026-09-06,佳醫健康事業股份有限公司,上市,生技醫療業,1883674560,188367456
4105,2026-09-06,台灣東洋藥品工業股份有限公司,上櫃,生技醫療業,2486499590,248649959
4106,2026-09-06,雃博股份有限公司,上市,生技醫療業,1009115570,100911557
4107,2026-09-06,邦特生物科技股份有限公司,上櫃,生技醫療業,692983360,69298336
4108,2026-09-06,懷特生技新藥股份有限公司,上市,生技醫療業,1986188790,198618879
4109,2026-09-06,加捷生醫股份有限公司,上櫃,生技醫療業,1187366810,118736681
4111,2026-09-06,濟生醫藥生技股份有限公司,上櫃,生技醫療業,598321350,59832135
4113,2026-09-06,聯上實業股份有限公司,上櫃,建材營造,2311381370,231138137
4114,2026-09-06,健喬信元醫藥生技股份有限公司,上櫃,生技醫療業,5504296880,550429688
4116,2026-09-06,明基三豐醫療器材股份有限公司,上櫃,生技醫療業,445660000,44566000
4119,2026-09-06,旭富製藥科技股份有限公司,上市,生技醫療業,1195086340,119508634
4120,2026-09-06,友華生技醫藥股份有限公司,上櫃,生技醫療業,867471190,86747119
4121,2026-09-06,優盛醫學科技股份有限公司,上櫃,生技醫療業,831110450,83111045
4123,2026-09-06,晟德大藥廠股份有限公司,上櫃,生技醫療業,7695462340,769546234
4126,2026-09-06,太平洋醫材股份有限公司,上櫃,生技醫療業,726000000,72600000
4127,2026-09-06,天良生物科技企業股份有限公司,上櫃,生技醫療業,457600000,45760000
4128,2026-09-06,中天生物科技股份有限公司,上櫃,生技醫療業,5881705970,588170597
4129,2026-09-06,聯合骨科器材股份有限公司,上櫃,生技醫療業,964376500,96437650
4131,2026-09-06,浩泰精準股份有限公司,上櫃,生技醫療業,398570000,39857000
4133,2026-09-06,亞諾法生技股份有限公司,上市,生技醫療業,605535940,60553594
4137,2026-09-06,麗豐股份有限公司,上市,生技醫療業,824923500,82492350
4138,2026-09-06,曜亞國際股份有限公司,上櫃,生技醫療業,399300000,39930000
4139,2026-09-06,馬光保健控股股份有限公司,上櫃,生技醫療業,450099110,45009911
4142,2026-09-06,國光生物科技股份有限公司,上市,生技醫療業,4295077500,429507750
4147,2026-09-06,中裕新藥股份有限公司,上櫃,生技醫療業,2732024250,273202425
4148,2026-09-06,全宇生技控股有限公司,上市,生技醫療業,672357010,67235701
4153,2026-09-06,鈺緯科技開發股份有限公司,上櫃,生技醫療業,586681970,58668197
4154,2026-09-06,樂威科股份有限公司,上櫃,其他,383900000,38390000
4155,2026-09-06,訊映光電股份有限公司,上市,生技醫療業,1251869980,125186998
4157,2026-09-06,太景醫藥研發控股股份有限公司,上櫃,生技醫療業,20766551,711833575
4160,2026-09-06,訊聯基因數位股份有限公司,上櫃,生技醫療業,266903340,26690334
4161,2026-09-06,聿新生物科技股份有限公司,上櫃,生技醫療業,597982040,59798204
4162,2026-09-06,智擎生技製藥股份有限公司,上櫃,生技醫療業,1436776400,143677640
4163,2026-09-06,鐿鈦科技股份有限公司,上櫃,生技醫療業,506796430,50679643
4164,2026-09-06,承業生醫投資控股股份有限公司,上市,生技醫療業,1953109890,195310989
4166,2026-09-06,友霖生技醫藥股份有限公司,上櫃,生技醫療業,2430350890,243035089
4167,2026-09-06,松瑞製藥股份有限公司,上櫃,生技醫療業,3315543070,331554307
4168,2026-09-06,台灣醣聯生技醫藥股份有限公司,上櫃,生技醫療業,1125213180,112521318
4169,2026-09-06,泰宗生物科技股份有限公司,上市,生技醫療業,664316120,66431612
4171,2026-09-06,瑞基海洋生物科技股份有限公司,上櫃,農業科技業,580574690,58057469
4173,2026-09-06,久裕企業股份有限公司,上櫃,生技醫療業,745743550,74574355
4174,2026-09-06,台灣浩鼎生技股份有限公司,上櫃,生技醫療業,1315796870,131579687
4175,2026-09-06,杏一醫療用品股份有限公司,上櫃,生技醫療業,423233070,42323307
4178,2026-09-06,永笙生技股份有限公司,上市,生技醫療業,2158669810,215866981
4183,2026-09-06,福永生物科技股份有限公司,上櫃,生技醫療業,238000000,23800000
4188,2026-09-06,安克生醫股份有限公司,上櫃,生技醫療業,633329000,63332900
4190,2026-09-06,佐登妮絲集團股份有限公司,上市,生技醫療業,614459570,61445957
4192,2026-09-06,杏國新藥股份有限公司,上櫃,生技醫療業,351645000,35164500
4195,2026-09-06,基龍米克斯生物科技股份有限公司,上市,生技醫療業,800000570,80000057
4198,2026-09-06,欣大健康投資控股股份有限公司,上櫃,生技醫療業,241080000,24108000
4205,2026-09-06,中華食品實業股份有限公司,上櫃,食品工業,976492280,97649228
4207,2026-09-06,環泰企業股份有限公司,上櫃,食品工業,1985380080,198538008
4303,2026-09-06,信立化學工業股份有限公司,上櫃,塑膠工業,946053170,94605317
4304,2026-09-06,勝昱科技股份有限公司,上櫃,塑膠工業,610380650,61038065
4305,2026-09-06,世坤塑膠股份有限公司,上櫃,塑膠工業,550140000,55014000
4306,2026-09-06,炎洲股份有限公司,上市,塑膠工業,6767572160,676757216
4401,2026-09-06,東隆興業股份有限公司,上櫃,紡織纖維,1226920120,122692012
4402,2026-09-06,郡都開發股份有限公司,上櫃,紡織纖維,679918300,67991830
4406,2026-09-06,新昕纖維股份有限公司,上櫃,紡織纖維,519120000,51912000
4413,2026-09-06,飛寶企業股份有限公司,上櫃,紡織纖維,313146890,31314689
4414,2026-09-06,如興股份有限公司,上市,紡織纖維,2637957730,263795773
4416,2026-09-06,三圓建設股份有限公司,上櫃,建材營造,735862130,73586213
4417,2026-09-06,金洲海洋科技股份有限公司,上櫃,紡織纖維,839713990,83971399
4419,2026-09-06,皇家國際美食股份有限公司,上櫃,觀光餐旅,1691631330,169163133
4420,2026-09-06,光明絲織廠股份有限公司,上櫃,紡織纖維,404550000,40455000
4426,2026-09-06,利勤實業股份有限公司,上市,紡織纖維,1726771980,172677198
4430,2026-09-06,耀億工業股份有限公司,上櫃,其他,562736090,56273609
4432,2026-09-06,銘旺實業股份有限公司,上櫃,紡織纖維,505890000,50589000
4433,2026-09-06,興采實業股份有限公司,上櫃,紡織纖維,612997740,61299774
4438,2026-09-06,廣越企業股份有限公司,上市,紡織纖維,1134254550,113425455
4439,2026-09-06,冠星集團控股有限公司,上市,紡織纖維,382148430,38214843
4440,2026-09-06,宜新實業股份有限公司,上市,紡織纖維,675980000,67598000
4441,2026-09-06,振大環球股份有限公司,上市,紡織纖維,681755780,68175578
4442,2026-09-06,開曼群島商竣邦國際股份有限公司,上櫃,紡織纖維,328561490,32856149
4502,2026-09-06,健信科技工業股份有限公司,上櫃,電機機械,574696860,57469686
4503,2026-09-06,金雨企業股份有限公司,上櫃,電機機械,783133260,78313326
4506,2026-09-06,崇友實業(股)公司,上櫃,電機機械,1770120000,177012000
4510,2026-09-06,高鋒工業股份有限公司,上櫃,電機機械,1089777240,108977724
4513,2026-09-06,福裕事業股份有限公司,上櫃,電機機械,1437619210,143761921
4523,2026-09-06,永彰科技股份有限公司,上櫃,電機機械,649490000,64949000
4526,2026-09-06,東台精機股份有限公司,上市,電機機械,2548264610,254826461
4527,2026-09-06,(方方土)霖冷凍機械股份有限公司,上櫃,電機機械,685371330,68537133
4528,2026-09-06,江興鍛壓工業股份有限公司,上櫃,電機機械,841656950,84165695
4529,2026-09-06,淳紳股份有限公司,上櫃,其他,845490960,84549096
4530,2026-09-06,天意能創股份有限公司,上櫃,觀光餐旅,357949590,35794959
4532,2026-09-06,瑞智精密股份有限公司,上市,電機機械,4948951050,494895105
4533,2026-09-06,協易機械工業股份有限公司,上櫃,電機機械,1784341100,178434110
4534,2026-09-06,慶騰精密科技股份有限公司,上櫃,電機機械,867889480,86788948
4535,2026-09-06,至興精機股份有限公司,上櫃,電機機械,756617400,75661740
4536,2026-09-06,拓凱實業股份有限公司,上市,運動休閒,908200000,90820000
4538,2026-09-06,大詠城機械股份有限公司,上櫃,電機機械,594696040,59469604
4540,2026-09-06,全球傳動科技股份有限公司,上市,電機機械,1151867240,115186724
4541,2026-09-06,晟田科技工業股份有限公司,上櫃,其他,676470680,67647068
4542,2026-09-06,科嶠工業股份有限公司,上櫃,電子零組件,352542580,35254258
4543,2026-09-06,萬在工業股份有限公司,上櫃,電機機械,597723000,59772300
4545,2026-09-06,銘鈺精密工業股份有限公司,上市,電子零組件,770000000,77000000
4549,2026-09-06,桓達科技股份有限公司,上櫃,電機機械,570024450,57002445
4550,2026-09-06,長佳機電工程股份有限公司,上櫃,電機機械,378387830,37838783
4551,2026-09-06,智伸科技股份有限公司,上市,汽車工業,1152224980,115222498
4552,2026-09-06,力達控股有限公司,上市,電機機械,1160000000,116000000
4554,2026-09-06,橙的電子股份有限公司,上櫃,其他電子業,263274640,26327464
4555,2026-09-06,台灣氣立股份有限公司,上市,電機機械,699876530,69987653
4556,2026-09-06,旭然國際股份有限公司,上櫃,其他,423028400,42302840
4557,2026-09-06,永新控股股份有限公司,上市,汽車工業,479718400,47971840
4558,2026-09-06,寶緯工業股份有限公司,上櫃,電機機械,500000000,50000000
4560,2026-09-06,強信機械科技股份有限公司,上市,電機機械,680972400,68097240
4561,2026-09-06,健椿工業股份有限公司,上櫃,電機機械,585216190,58521619
4562,2026-09-06,穎漢科技股份有限公司,上市,電機機械,875460000,87546000
4563,2026-09-06,百德機械股份有限公司,上櫃,電機機械,549500000,54950000
4564,2026-09-06,元翎精密工業股份有限公司,上市,電機機械,2327883030,232788303
4566,2026-09-06,時碩工業股份有限公司,上市,電機機械,1103810020,110381002
4568,2026-09-06,科際精密股份有限公司,上櫃,電機機械,320451250,32045125
4569,2026-09-06,六方科技股份有限公司,上市,汽車工業,306000000,30600000
4571,2026-09-06,鈞興機電國際股份有限公司,上市,電機機械,530171150,53017115
4572,2026-09-06,駐龍精密機械股份有限公司,上市,電機機械,400186790,40018679
4576,2026-09-06,大銀微系統股份有限公司,上市,電機機械,1198018480,119801848
4577,2026-09-06,達航科技股份有限公司,上櫃,其他電子業,491379980,49137998
4580,2026-09-06,捷流閥業股份有限公司,上櫃,電機機械,468031090,46803109
4581,2026-09-06,World Known MFG(Cayman)Limited,上市,汽車工業,338990000,33899000
4582,2026-09-06,聚恆科技股份有限公司,上市,綠能環保,754800000,75480000
